NumIters,Seconds,LearningRate,l2_error
2100.0,658.720898,0.0001,339.882
2101.0,659.034415,0.0001,375.489
2102.0,659.347091,0.0001,319.278
2103.0,659.660301,0.0001,281.251
2104.0,659.974094,0.0001,331.562
2105.0,660.287992,0.0001,298.682
2106.0,660.600012,0.0001,294.466
2107.0,660.912849,0.0001,293.104
2108.0,661.226707,0.0001,300.868
2109.0,661.540507,0.0001,360.302
2110.0,661.854668,0.0001,378.44
2111.0,662.167167,0.0001,320.84
2112.0,662.479992,0.0001,318.317
2113.0,662.794153,0.0001,354.014
2114.0,663.107785,0.0001,368.85
2115.0,663.420308,0.0001,316.662
2116.0,663.73442,0.0001,372.91
2117.0,664.047939,0.0001,438.162
2118.0,664.361895,0.0001,297.503
2119.0,664.675776,0.0001,332.621
2120.0,664.988356,0.0001,346.147
2121.0,665.300967,0.0001,367.802
2122.0,665.615111,0.0001,274.073
2123.0,665.928664,0.0001,332.719
2124.0,666.242347,0.0001,380.128
2125.0,666.554827,0.0001,458.339
2126.0,666.868668,0.0001,303.943
2127.0,667.182557,0.0001,337.166
2128.0,667.49566,0.0001,430.354
2129.0,667.808059,0.0001,342.313
2130.0,668.121388,0.0001,383.142
2131.0,668.435478,0.0001,311.009
2132.0,668.749004,0.0001,348.658
2133.0,669.062727,0.0001,315.795
2134.0,669.375413,0.0001,346.742
2135.0,669.687989,0.0001,358.71
2136.0,670.001948,0.0001,345.404
2137.0,670.315938,0.0001,337.422
2138.0,670.628819,0.0001,309.2
2139.0,670.945282,0.0001,460.733
2140.0,671.262183,0.0001,445.687
2141.0,671.580558,0.0001,343.734
2142.0,671.898086,0.0001,324.452
2143.0,672.214929,0.0001,323.572
2144.0,672.531956,0.0001,331.605
2145.0,672.84989,0.0001,326.372
2146.0,673.167704,0.0001,463.575
2147.0,673.485621,0.0001,359.845
2148.0,673.801718,0.0001,334.074
2149.0,674.118555,0.0001,388.022
2150.0,674.436518,0.0001,331.925
2151.0,674.754452,0.0001,373.182
2152.0,675.072776,0.0001,333.246
2153.0,675.388276,0.0001,498.772
2154.0,675.705194,0.0001,359.87
2155.0,676.02364,0.0001,303.652
2156.0,676.341194,0.0001,287.948
2157.0,676.658888,0.0001,308.619
2158.0,676.975123,0.0001,304.577
2159.0,677.292008,0.0001,237.306
2160.0,677.610323,0.0001,388.426
2161.0,677.92772,0.0001,359.148
2162.0,678.245821,0.0001,409.878
2163.0,678.56187,0.0001,304.968
2164.0,678.879392,0.0001,371.691
2165.0,679.19716,0.0001,282.73
2166.0,679.514849,0.0001,320.962
2167.0,679.832007,0.0001,352.73
2168.0,680.148346,0.0001,405.489
2169.0,680.466,0.0001,295.073
2170.0,680.784004,0.0001,346.453
2171.0,681.102003,0.0001,327.857
2172.0,681.419287,0.0001,384.719
2173.0,681.736229,0.0001,386.954
2174.0,682.054225,0.0001,285.324
2175.0,682.371729,0.0001,365.057
2176.0,682.690262,0.0001,304.49
2177.0,683.006516,0.0001,296.869
2178.0,683.323782,0.0001,345.066
2179.0,683.642272,0.0001,420.995
2180.0,683.960469,0.0001,385.11
2181.0,684.278535,0.0001,329.734
2182.0,684.594441,0.0001,301.919
2183.0,684.910895,0.0001,274.076
2184.0,685.228834,0.0001,376.233
2185.0,685.546641,0.0001,273.406
2186.0,685.865219,0.0001,352.038
2187.0,686.18117,0.0001,312.116
2188.0,686.498117,0.0001,385.204
2189.0,686.816257,0.0001,303.248
2190.0,687.134456,0.0001,367.269
2191.0,687.452518,0.0001,350.324
2192.0,687.769128,0.0001,376.765
2193.0,688.085614,0.0001,341.11
2194.0,688.425689,0.0001,378.375
2195.0,688.743522,0.0001,337.932
2196.0,689.061225,0.0001,372.447
2197.0,689.378153,0.0001,400.185
2198.0,689.695043,0.0001,330.722
2199.0,690.135126,0.0001,286.323
2200.0,690.450226,0.0001,395.047
2201.0,690.764764,0.0001,309.345
2202.0,691.07917,0.0001,334.267
2203.0,691.391912,0.0001,300.937
2204.0,691.705236,0.0001,362.594
2205.0,692.019213,0.0001,315.585
2206.0,692.333473,0.0001,427.514
2207.0,692.647843,0.0001,396.704
2208.0,692.961073,0.0001,282.998
2209.0,693.274748,0.0001,307.919
2210.0,693.588913,0.0001,286.056
2211.0,693.903135,0.0001,387.033
2212.0,694.216414,0.0001,346.562
2213.0,694.530816,0.0001,274.178
2214.0,694.844605,0.0001,475.515
2215.0,695.158927,0.0001,280.799
2216.0,695.472963,0.0001,293.994
2217.0,695.785822,0.0001,397.071
2218.0,696.098697,0.0001,337.269
2219.0,696.41291,0.0001,342.869
2220.0,696.72742,0.0001,357.816
2221.0,697.041857,0.0001,298.961
2222.0,697.452745,0.0001,503.645
2223.0,697.76605,0.0001,295.254
2224.0,698.079458,0.0001,333.022
2225.0,698.393909,0.0001,376.032
2226.0,698.707856,0.0001,384.159
2227.0,699.021192,0.0001,349.204
2228.0,699.33432,0.0001,304.415
2229.0,699.649055,0.0001,372.543
2230.0,699.9634,0.0001,528.898
2231.0,700.278198,0.0001,367.098
2232.0,700.593226,0.0001,301.337
2233.0,700.906551,0.0001,397.572
2234.0,701.220238,0.0001,337.998
2235.0,902.907936,0.0001,399.135
2236.0,903.220465,0.0001,399.932
2237.0,903.533264,0.0001,295.875
2238.0,903.845063,0.0001,373.626
2239.0,904.155593,0.0001,423.724
2240.0,904.467448,0.0001,318.82
2241.0,904.780175,0.0001,423.603
2242.0,905.092881,0.0001,292.155
2243.0,905.403518,0.0001,359.281
2244.0,905.71524,0.0001,297.494
2245.0,906.028611,0.0001,282.548
2246.0,906.341422,0.0001,427.303
2247.0,906.654464,0.0001,356.965
2248.0,906.965194,0.0001,360.471
2249.0,907.277293,0.0001,333.424
2250.0,907.599798,0.0001,310.616
2251.0,907.914402,0.0001,276.547
2252.0,908.246343,0.0001,326.894
2253.0,908.557822,0.0001,326.819
2254.0,908.877225,0.0001,288.564
2255.0,909.193267,0.0001,335.814
2256.0,909.504399,0.0001,384.522
2257.0,909.811687,0.0001,309.986
2258.0,910.120992,0.0001,398.912
2259.0,910.430019,0.0001,321.581
2260.0,910.738532,0.0001,284.084
2261.0,911.047323,0.0001,416.785
2262.0,911.355582,0.0001,280.477
2263.0,911.664454,0.0001,368.464
2264.0,911.973997,0.0001,364.829
2265.0,912.283623,0.0001,288.41
2266.0,912.591796,0.0001,337.209
2267.0,912.904188,0.0001,418.165
2268.0,913.218743,0.0001,406.211
2269.0,913.533564,0.0001,310.22
2270.0,913.847679,0.0001,276.139
2271.0,914.160453,0.0001,297.876
2272.0,914.474572,0.0001,323.259
2273.0,914.788939,0.0001,258.38
2274.0,915.103325,0.0001,294.187
2275.0,915.415632,0.0001,320.681
2276.0,915.730287,0.0001,339.36
2277.0,916.045357,0.0001,345.33
2278.0,916.359506,0.0001,383.779
2279.0,916.67345,0.0001,340.709
2280.0,916.98659,0.0001,374.882
2281.0,917.300462,0.0001,371.108
2282.0,917.614769,0.0001,333.792
2283.0,917.929693,0.0001,408.252
2284.0,918.242791,0.0001,320.461
2285.0,918.555213,0.0001,327.842
2286.0,918.870127,0.0001,329.343
2287.0,919.183887,0.0001,454.988
2288.0,919.498928,0.0001,397.967
2289.0,919.811978,0.0001,343.651
2290.0,920.125497,0.0001,309.579
2291.0,920.443893,0.0001,369.633
2292.0,920.789969,0.0001,323.721
2293.0,921.124846,0.0001,315.781
2294.0,921.438151,0.0001,280.657
2295.0,921.751906,0.0001,345.608
2296.0,922.07543,0.0001,373.598
2297.0,922.397432,0.0001,320.942
2298.0,922.710333,0.0001,405.126
2299.0,923.182158,0.0001,362.542
2300.0,923.491122,0.0001,337.311
2301.0,923.800397,0.0001,326.579
2302.0,924.109249,0.0001,316.347
2303.0,924.419593,0.0001,313.59
2304.0,924.729083,0.0001,246.663
2305.0,925.037977,0.0001,250.079
2306.0,925.350412,0.0001,288.233
2307.0,925.660412,0.0001,338.777
2308.0,925.969463,0.0001,291.975
2309.0,926.278701,0.0001,306.23
2310.0,926.588331,0.0001,309.341
2311.0,926.897611,0.0001,280.35
2312.0,927.214563,0.0001,443.344
2313.0,927.523773,0.0001,415.323
2314.0,927.836172,0.0001,305.197
2315.0,928.147586,0.0001,377.898
2316.0,928.456679,0.0001,419.232
2317.0,928.767015,0.0001,308.798
2318.0,929.07636,0.0001,295.485
2319.0,929.385859,0.0001,327.963
2320.0,929.697874,0.0001,348.453
2321.0,930.006873,0.0001,282.124
2322.0,930.322696,0.0001,243.762
2323.0,930.638215,0.0001,316.698
2324.0,930.950462,0.0001,316.415
2325.0,931.263698,0.0001,353.822
2326.0,931.576183,0.0001,344.267
2327.0,931.896889,0.0001,338.512
2328.0,932.209137,0.0001,379.646
2329.0,932.529826,0.0001,340.501
2330.0,932.842279,0.0001,305.636
2331.0,933.166183,0.0001,301.218
2332.0,933.479493,0.0001,358.712
2333.0,933.792943,0.0001,327.882
2334.0,934.105537,0.0001,440.369
2335.0,934.418499,0.0001,414.995
2336.0,934.732211,0.0001,314.761
2337.0,935.044536,0.0001,351.796
2338.0,935.368766,0.0001,355.258
2339.0,935.686168,0.0001,342.821
2340.0,936.001836,0.0001,318.195
2341.0,936.319399,0.0001,355.698
2342.0,936.635144,0.0001,327.623
2343.0,936.95164,0.0001,370.629
2344.0,937.266848,0.0001,342.243
2345.0,937.582299,0.0001,353.455
2346.0,937.898693,0.0001,475.868
2347.0,938.214455,0.0001,378.528
2348.0,938.531006,0.0001,258.227
2349.0,938.84707,0.0001,350.065
2350.0,939.163819,0.0001,332.405
2351.0,939.479997,0.0001,317.517
2352.0,939.796084,0.0001,333.494
2353.0,940.112027,0.0001,316.919
2354.0,940.428432,0.0001,324.891
2355.0,940.744187,0.0001,361.597
2356.0,941.0602,0.0001,380.065
2357.0,941.375885,0.0001,383.034
2358.0,941.692374,0.0001,375.753
2359.0,942.00753,0.0001,386.139
2360.0,942.324608,0.0001,309.38
2361.0,942.639858,0.0001,407.841
2362.0,942.956211,0.0001,545.441
2363.0,943.27165,0.0001,276.607
2364.0,943.58767,0.0001,360.741
2365.0,943.903554,0.0001,340.152
2366.0,944.220387,0.0001,415.193
2367.0,944.536012,0.0001,349.951
2368.0,944.852193,0.0001,443.524
2369.0,945.167717,0.0001,340.8
2370.0,945.484432,0.0001,290.479
2371.0,945.800229,0.0001,314.829
2372.0,946.116828,0.0001,281.693
2373.0,946.432349,0.0001,377.342
2374.0,946.748784,0.0001,415.426
2375.0,947.06419,0.0001,300.743
2376.0,947.380138,0.0001,426.445
2377.0,947.696009,0.0001,297.72
2378.0,948.012359,0.0001,400.715
2379.0,948.327453,0.0001,307.823
2380.0,948.643202,0.0001,340.443
2381.0,948.9591,0.0001,283.664
2382.0,949.275055,0.0001,344.33
2383.0,949.591846,0.0001,325.348
2384.0,949.907045,0.0001,342.361
2385.0,950.223123,0.0001,313.933
2386.0,950.538872,0.0001,361.541
2387.0,950.854857,0.0001,315.121
2388.0,951.171145,0.0001,470.813
2389.0,951.488196,0.0001,297.431
2390.0,951.803965,0.0001,434.848
2391.0,952.120423,0.0001,322.237
2392.0,952.435982,0.0001,336.27
2393.0,952.752445,0.0001,330.874
2394.0,953.06775,0.0001,286.965
2395.0,953.384197,0.0001,359.57
2396.0,953.699472,0.0001,302.54
2397.0,954.016685,0.0001,368.287
2398.0,954.332981,0.0001,328.186
2399.0,954.786048,0.0001,318.143
2400.0,955.098138,0.0001,252.904
2401.0,955.410662,0.0001,286.533
2402.0,955.728982,0.0001,333.414
2403.0,956.043026,0.0001,315.68
2404.0,956.35737,0.0001,273.267
2405.0,956.683122,0.0001,474.993
2406.0,956.995835,0.0001,312.393
2407.0,957.313428,0.0001,294.841
2408.0,957.625165,0.0001,307.533
2409.0,957.935798,0.0001,294.812
2410.0,958.246956,0.0001,462.749
2411.0,958.557952,0.0001,340.169
2412.0,958.868186,0.0001,348.731
2413.0,959.179343,0.0001,291.454
2414.0,959.490871,0.0001,439.21
2415.0,959.801181,0.0001,318.566
2416.0,960.112335,0.0001,281.577
2417.0,960.423074,0.0001,368.649
2418.0,960.734264,0.0001,371.068
2419.0,961.045921,0.0001,448.443
2420.0,961.388824,0.0001,335.984
2421.0,961.739744,0.0001,359.239
2422.0,962.084697,0.0001,339.519
2423.0,962.395149,0.0001,312.453
2424.0,962.70606,0.0001,312.226
2425.0,963.022836,0.0001,319.991
2426.0,963.377003,0.0001,370.059
2427.0,963.712847,0.0001,323.367
2428.0,964.023714,0.0001,375.895
2429.0,964.334365,0.0001,380.097
2430.0,964.645088,0.0001,333.214
2431.0,964.955805,0.0001,373.013
2432.0,965.2662,0.0001,343.747
2433.0,965.576866,0.0001,351.977
2434.0,965.887782,0.0001,470.909
2435.0,966.198192,0.0001,355.242
2436.0,966.509576,0.0001,373.574
2437.0,966.820333,0.0001,281.407
2438.0,967.130706,0.0001,329.962
2439.0,967.441365,0.0001,405.688
2440.0,967.752239,0.0001,384.582
2441.0,968.063468,0.0001,376.475
2442.0,968.377374,0.0001,306.5
2443.0,968.688218,0.0001,352.675
2444.0,968.999048,0.0001,329.551
2445.0,969.310035,0.0001,363.358
2446.0,969.621063,0.0001,323.079
2447.0,969.931885,0.0001,414.877
2448.0,970.242713,0.0001,444.857
2449.0,970.55365,0.0001,314.439
2450.0,970.864115,0.0001,277.201
2451.0,971.174393,0.0001,305.773
2452.0,971.485034,0.0001,350.198
2453.0,971.7958,0.0001,292.066
2454.0,972.107071,0.0001,300.399
2455.0,972.418098,0.0001,337.074
2456.0,972.728576,0.0001,325.93
2457.0,973.039384,0.0001,322.001
2458.0,973.350642,0.0001,388.642
2459.0,973.661603,0.0001,337.281
2460.0,973.972013,0.0001,308.435
2461.0,974.282269,0.0001,413.764
2462.0,974.593133,0.0001,365.729
2463.0,974.903895,0.0001,276.334
2464.0,975.215242,0.0001,350.261
2465.0,975.526343,0.0001,325.355
2466.0,975.836344,0.0001,300.993
2467.0,976.146703,0.0001,362.977
2468.0,976.457405,0.0001,286.936
2469.0,976.767993,0.0001,502.491
2470.0,977.079276,0.0001,329.216
2471.0,977.389875,0.0001,407.026
2472.0,977.701031,0.0001,303.294
2473.0,978.015881,0.0001,385.424
2474.0,978.330594,0.0001,559.406
2475.0,978.644735,0.0001,352.407
2476.0,978.959281,0.0001,322.525
2477.0,979.273124,0.0001,315.841
2478.0,979.587796,0.0001,293.478
2479.0,979.901991,0.0001,284.422
2480.0,980.216128,0.0001,345.713
2481.0,980.531365,0.0001,365.998
2482.0,980.845831,0.0001,245.482
2483.0,981.169148,0.0001,313.553
2484.0,981.487695,0.0001,350.052
2485.0,981.808559,0.0001,291.336
2486.0,982.1248,0.0001,345.491
2487.0,982.440604,0.0001,382.585
2488.0,982.757149,0.0001,334.763
2489.0,983.072572,0.0001,314.888
2490.0,983.388716,0.0001,302.665
2491.0,983.704446,0.0001,286.949
2492.0,984.021737,0.0001,358.707
2493.0,984.337441,0.0001,286.385
2494.0,984.654168,0.0001,298.747
2495.0,984.96928,0.0001,341.166
2496.0,985.285174,0.0001,303.86
2497.0,985.600739,0.0001,333.089
2498.0,985.91691,0.0001,322.981
2499.0,986.372839,0.0001,321.161
2500.0,986.688598,0.0001,392.871
2501.0,987.005162,0.0001,335.355
2502.0,987.320644,0.0001,353.766
2503.0,987.63723,0.0001,349.712
2504.0,987.952358,0.0001,378.51
2505.0,988.269059,0.0001,328.29
2506.0,988.584402,0.0001,342.077
2507.0,988.900919,0.0001,393.998
2508.0,989.216347,0.0001,354.73
2509.0,989.533208,0.0001,278.466
2510.0,989.848759,0.0001,449.499
2511.0,990.164784,0.0001,357.39
2512.0,990.48096,0.0001,329.222
2513.0,990.79688,0.0001,271.423
2514.0,991.112232,0.0001,307.369
2515.0,991.427537,0.0001,331.57
2516.0,991.74427,0.0001,334.837
2517.0,992.059959,0.0001,438.914
2518.0,992.377151,0.0001,322.61
2519.0,992.692812,0.0001,296.271
2520.0,993.00928,0.0001,328.216
2521.0,993.325035,0.0001,402.436
2522.0,993.641624,0.0001,322.504
2523.0,993.957292,0.0001,357.629
2524.0,994.274076,0.0001,326.528
2525.0,994.59042,0.0001,404.24
2526.0,994.908111,0.0001,292.195
2527.0,995.224094,0.0001,322.655
2528.0,995.541268,0.0001,328.473
2529.0,995.856748,0.0001,396.994
2530.0,996.173534,0.0001,316.03
2531.0,996.489079,0.0001,343.196
2532.0,996.805404,0.0001,259.707
2533.0,997.121348,0.0001,347.671
2534.0,997.438329,0.0001,387.383
2535.0,997.753446,0.0001,406.647
2536.0,998.069655,0.0001,307.193
2537.0,998.384419,0.0001,336.956
2538.0,998.699432,0.0001,313.919
2539.0,999.015989,0.0001,354.866
2540.0,999.332479,0.0001,295.51
2541.0,999.649195,0.0001,348.965
2542.0,999.96482,0.0001,295.851
2543.0,1000.281502,0.0001,349.292
2544.0,1000.597711,0.0001,370.586
2545.0,1000.914408,0.0001,384.453
2546.0,1001.230397,0.0001,340.881
2547.0,1001.546893,0.0001,279.566
2548.0,1001.862404,0.0001,349.306
2549.0,1002.179434,0.0001,259.968
2550.0,1002.495394,0.0001,344.253
2551.0,1002.812673,0.0001,289.662
2552.0,1003.12851,0.0001,346.348
2553.0,1003.445431,0.0001,330.4
2554.0,1003.761876,0.0001,303.027
2555.0,1004.078147,0.0001,341.976
2556.0,1004.393605,0.0001,324.648
2557.0,1004.710372,0.0001,310.627
2558.0,1005.026853,0.0001,484.243
2559.0,1005.34409,0.0001,307.591
2560.0,1005.660002,0.0001,298.459
2561.0,1005.977037,0.0001,460.905
2562.0,1006.292514,0.0001,390.176
2563.0,1006.609648,0.0001,397.15
2564.0,1006.925411,0.0001,272.384
2565.0,1007.242286,0.0001,304.27
2566.0,1007.556968,0.0001,312.393
2567.0,1007.873986,0.0001,331.706
2568.0,1008.190189,0.0001,340.487
2569.0,1008.506398,0.0001,332.275
2570.0,1008.821611,0.0001,380.775
2571.0,1009.138579,0.0001,282.652
2572.0,1009.45452,0.0001,275.984
2573.0,1009.769856,0.0001,458.816
2574.0,1010.086406,0.0001,343.127
2575.0,1010.402354,0.0001,458.82
2576.0,1010.718797,0.0001,273.694
2577.0,1011.034218,0.0001,346.418
2578.0,1011.350868,0.0001,383.568
2579.0,1011.666415,0.0001,237.244
2580.0,1011.982713,0.0001,340.104
2581.0,1012.298513,0.0001,350.734
2582.0,1012.615263,0.0001,315.968
2583.0,1012.931487,0.0001,393.704
2584.0,1013.247815,0.0001,343.365
2585.0,1013.56328,0.0001,342.834
2586.0,1013.88038,0.0001,316.857
2587.0,1014.195954,0.0001,347.297
2588.0,1014.51194,0.0001,308.401
2589.0,1014.827515,0.0001,343.546
2590.0,1015.14383,0.0001,303.152
2591.0,1015.459538,0.0001,321.331
2592.0,1015.776704,0.0001,314.467
2593.0,1016.092078,0.0001,256.483
2594.0,1016.408751,0.0001,320.726
2595.0,1016.724001,0.0001,369.603
2596.0,1017.040494,0.0001,318.342
2597.0,1017.356032,0.0001,384.868
2598.0,1017.672375,0.0001,301.272
2599.0,1018.113783,0.0001,296.074
2600.0,1018.42557,0.0001,339.521
2601.0,1018.738308,0.0001,371.994
2602.0,1019.050255,0.0001,300.16
2603.0,1019.362616,0.0001,365.953
2604.0,1019.675013,0.0001,286.377
2605.0,1019.987543,0.0001,299.73
2606.0,1020.30001,0.0001,323.429
2607.0,1020.612203,0.0001,336.078
2608.0,1020.924795,0.0001,330.594
2609.0,1021.23788,0.0001,358.186
2610.0,1021.549518,0.0001,280.416
2611.0,1021.862211,0.0001,339.529
2612.0,1022.174225,0.0001,348.859
2613.0,1022.487079,0.0001,338.568
2614.0,1022.798965,0.0001,347.271
2615.0,1023.112099,0.0001,367.048
2616.0,1023.424021,0.0001,290.235
2617.0,1023.736614,0.0001,434.312
2618.0,1024.048977,0.0001,266.76
2619.0,1024.361605,0.0001,389.804
2620.0,1024.673637,0.0001,351.761
2621.0,1024.987341,0.0001,364.515
2622.0,1025.299567,0.0001,266.298
2623.0,1025.611794,0.0001,320.433
2624.0,1025.923478,0.0001,335.577
2625.0,1026.236604,0.0001,395.529
2626.0,1026.548991,0.0001,359.359
2627.0,1026.862077,0.0001,335.891
2628.0,1027.173846,0.0001,308.073
2629.0,1027.486931,0.0001,285.012
2630.0,1027.799228,0.0001,404.511
2631.0,1028.111593,0.0001,320.613
2632.0,1028.454644,0.0001,273.642
2633.0,1028.767955,0.0001,413.438
2634.0,1029.080117,0.0001,392.686
2635.0,1029.39369,0.0001,379.935
2636.0,1029.705719,0.0001,429.568
2637.0,1030.019125,0.0001,337.239
2638.0,1030.331326,0.0001,360.598
2639.0,1030.644763,0.0001,292.934
2640.0,1030.957368,0.0001,355.124
2641.0,1031.274225,0.0001,336.324
2642.0,1031.590073,0.0001,366.929
2643.0,1031.905927,0.0001,431.02
2644.0,1032.221589,0.0001,256.962
2645.0,1032.535447,0.0001,297.297
2646.0,1032.852515,0.0001,295.282
2647.0,1033.168229,0.0001,329.453
2648.0,1033.484773,0.0001,388.468
2649.0,1033.80027,0.0001,464.558
2650.0,1034.117294,0.0001,387.428
2651.0,1034.432958,0.0001,312.318
2652.0,1034.74965,0.0001,328.68
2653.0,1035.065761,0.0001,328.307
2654.0,1035.38255,0.0001,295.856
2655.0,1035.698537,0.0001,313.669
2656.0,1036.015019,0.0001,481.125
2657.0,1036.330287,0.0001,305.943
2658.0,1036.646736,0.0001,339.656
2659.0,1036.962201,0.0001,256.83
2660.0,1037.278783,0.0001,319.498
2661.0,1037.594769,0.0001,315.823
2662.0,1037.91216,0.0001,348.862
2663.0,1038.227552,0.0001,305.643
2664.0,1038.544292,0.0001,398.518
2665.0,1038.860197,0.0001,306.297
2666.0,1039.176337,0.0001,377.122
2667.0,1039.492078,0.0001,323.067
2668.0,1039.808709,0.0001,305.219
2669.0,1040.123726,0.0001,277.782
2670.0,1040.440485,0.0001,312.405
2671.0,1040.756686,0.0001,339.886
2672.0,1041.073181,0.0001,305.831
2673.0,1041.388515,0.0001,332.557
2674.0,1041.705168,0.0001,533.241
2675.0,1042.020742,0.0001,349.284
2676.0,1042.337483,0.0001,338.221
2677.0,1042.65319,0.0001,336.021
2678.0,1042.967903,0.0001,420.224
2679.0,1043.284403,0.0001,332.739
2680.0,1043.600317,0.0001,313.623
2681.0,1043.916842,0.0001,303.604
2682.0,1044.233183,0.0001,428.008
2683.0,1044.550355,0.0001,353.937
2684.0,1044.866414,0.0001,353.31
2685.0,1045.182796,0.0001,349.109
2686.0,1045.499007,0.0001,452.946
2687.0,1045.815493,0.0001,346.996
2688.0,1046.13132,0.0001,328.952
2689.0,1046.448676,0.0001,410.11
2690.0,1046.764694,0.0001,254.386
2691.0,1047.081486,0.0001,334.597
2692.0,1047.397506,0.0001,260.645
2693.0,1047.714633,0.0001,308.209
2694.0,1048.030384,0.0001,346.191
2695.0,1048.347229,0.0001,421.557
2696.0,1048.663319,0.0001,348.695
2697.0,1048.979918,0.0001,306.312
2698.0,1049.295321,0.0001,385.631
2699.0,1049.73631,0.0001,399.054
2700.0,1050.047967,0.0001,288.626
2701.0,1050.361262,0.0001,400.913
2702.0,1050.673303,0.0001,339.915
2703.0,1050.985987,0.0001,317.143
2704.0,1051.297863,0.0001,341.985
2705.0,1051.610392,0.0001,397.906
2706.0,1051.921748,0.0001,334.082
2707.0,1052.232706,0.0001,337.221
2708.0,1052.54538,0.0001,309.25
2709.0,1052.858204,0.0001,368.939
2710.0,1053.171227,0.0001,316.959
2711.0,1053.483497,0.0001,351.517
2712.0,1053.797088,0.0001,299.934
2713.0,1054.108346,0.0001,283.894
2714.0,1054.421062,0.0001,382.41
2715.0,1054.733104,0.0001,395.604
2716.0,1055.046249,0.0001,316.72
2717.0,1055.358406,0.0001,337.349
2718.0,1055.670599,0.0001,328.531
2719.0,1055.982817,0.0001,384.393
2720.0,1056.296039,0.0001,330.615
2721.0,1056.607842,0.0001,380.414
2722.0,1056.920601,0.0001,300.155
2723.0,1057.232303,0.0001,314.44
2724.0,1057.545259,0.0001,292.737
2725.0,1057.857035,0.0001,304.513
2726.0,1058.169425,0.0001,548.371
2727.0,1058.481869,0.0001,294.176
2728.0,1058.794271,0.0001,302.539
2729.0,1059.106287,0.0001,354.325
2730.0,1059.418741,0.0001,327.16
2731.0,1059.729829,0.0001,310.591
2732.0,1060.042988,0.0001,356.819
2733.0,1060.354857,0.0001,361.862
2734.0,1060.668093,0.0001,285.383
2735.0,1060.982499,0.0001,351.718
2736.0,1061.298806,0.0001,353.294
2737.0,1061.614556,0.0001,297.19
2738.0,1061.931144,0.0001,355.482
2739.0,1062.246812,0.0001,344.955
2740.0,1062.563561,0.0001,295.824
2741.0,1062.879081,0.0001,375.165
2742.0,1063.195268,0.0001,329.679
2743.0,1063.510762,0.0001,319.693
2744.0,1063.827286,0.0001,259.697
2745.0,1064.143021,0.0001,386.247
2746.0,1064.460979,0.0001,348.219
2747.0,1064.777144,0.0001,330.045
2748.0,1065.093447,0.0001,374.306
2749.0,1065.409446,0.0001,290.908
2750.0,1065.724221,0.0001,321.56
2751.0,1066.040207,0.0001,398.485
2752.0,1066.356468,0.0001,322.078
2753.0,1066.67299,0.0001,276.335
2754.0,1066.988734,0.0001,352.145
2755.0,1067.305221,0.0001,295.557
2756.0,1067.65039,0.0001,328.082
2757.0,1067.967498,0.0001,322.892
2758.0,1068.28329,0.0001,326.031
2759.0,1068.600034,0.0001,312.471
2760.0,1068.916081,0.0001,333.685
2761.0,1069.231985,0.0001,298.509
2762.0,1069.547836,0.0001,395.291
2763.0,1069.864288,0.0001,380.002
2764.0,1070.179901,0.0001,304.622
2765.0,1070.495888,0.0001,329.413
2766.0,1070.811615,0.0001,307.616
2767.0,1071.127874,0.0001,286.485
2768.0,1071.443611,0.0001,396.766
2769.0,1071.759921,0.0001,291.549
2770.0,1072.075873,0.0001,321.941
2771.0,1072.392347,0.0001,336.139
2772.0,1072.707909,0.0001,324.378
2773.0,1073.024689,0.0001,294.755
2774.0,1073.339928,0.0001,362.382
2775.0,1073.656391,0.0001,293.119
2776.0,1073.972241,0.0001,355.73
2777.0,1074.288811,0.0001,340.435
2778.0,1074.603839,0.0001,326.843
2779.0,1074.920506,0.0001,386.109
2780.0,1075.236244,0.0001,301.978
2781.0,1075.552267,0.0001,282.47
2782.0,1075.867632,0.0001,336.572
2783.0,1076.183095,0.0001,289.346
2784.0,1076.499633,0.0001,265.986
2785.0,1076.815562,0.0001,296.52
2786.0,1077.131451,0.0001,305.133
2787.0,1077.447186,0.0001,337.024
2788.0,1077.763541,0.0001,329.141
2789.0,1078.085539,0.0001,325.029
2790.0,1078.409212,0.0001,333.876
2791.0,1078.737877,0.0001,353.32
2792.0,1079.117877,0.0001,438.413
2793.0,1079.442954,0.0001,314.464
2794.0,1079.795432,0.0001,274.091
2795.0,1080.112254,0.0001,289.487
2796.0,1080.426864,0.0001,302.408
2797.0,1080.742313,0.0001,338.729
2798.0,1081.05816,0.0001,337.967
2799.0,1081.515194,0.0001,356.317
2800.0,1081.825807,0.0001,391.418
2801.0,1082.138304,0.0001,339.131
2802.0,1082.449288,0.0001,331.516
2803.0,1082.761422,0.0001,358.388
2804.0,1083.074106,0.0001,376.436
2805.0,1083.385024,0.0001,308.908
2806.0,1083.697043,0.0001,365.99
2807.0,1084.008782,0.0001,387.648
2808.0,1084.318883,0.0001,342.451
2809.0,1084.630252,0.0001,312.118
2810.0,1084.940882,0.0001,277.516
2811.0,1085.252914,0.0001,328.912
2812.0,1085.564644,0.0001,328.067
2813.0,1085.875362,0.0001,314.686
2814.0,1086.187997,0.0001,261.13
2815.0,1086.500075,0.0001,304.144
2816.0,1086.811569,0.0001,326.885
2817.0,1087.12395,0.0001,291.178
2818.0,1087.433965,0.0001,313.297
2819.0,1087.746147,0.0001,253.514
2820.0,1088.058221,0.0001,314.376
